 no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
0.8893354918411555,1.0040695112580063,0.995946982542167,0.9802591625579552,0.4994436399732727,0.5456702102315741,0.8037576762666204,-0.8593524122241554,0.9160068397020217,0.5763086295605442,-0.18105566845421125,1
1.4797052366324328,1.0040695112580063,-1.0040695112580063,-0.7356215329397799,-0.6911073868199298,1.5890933541690104,1.6546870319690867,-0.7504670258300485,-0.9116532289480519,-0.4995923212996059,-0.6764054075327839,1
-1.4721434873239536,-0.995946982542167,-1.0040695112580063,-0.27090384457581007,0.2074216900051287,-0.49775293370586216,1.643109761823475,-0.14381987306288158,0.09355980880948855,-0.3458921854624416,-0.3977711793010868,1
1.4797052366324328,1.0040695112580063,-1.0040695112580063,-0.8428640764083885,-0.7584970675818092,-0.49775293370586216,1.3478893731103745,-0.439365921846886,-0.8431159763736742,-0.9167784042861947,-0.5216086140707299,1
0.8893354918411555,-0.995946982542167,0.995946982542167,1.409229336432389,1.5552153052427165,-0.8455606483516742,0.21331689884041932,0.6028227764967085,-0.8659617272318001,1.9596098520950227,-0.057218233684568104,1
1.4797052366324328,1.0040695112580063,-1.0040695112580063,-0.4853889315130269,-0.3766222099311593,-1.1933683629974863,-1.083337357468101,0.15172617572112282,0.11640555966761447,-0.3458921854624416,-0.7073647662251946,1
-1.4721434873239536,-0.995946982542167,-1.0040695112580063,-1.5935618806886476,-1.4323938752006031,-0.49775293370586216,0.1554305481123604,-0.8749074674233135,-1.0258819832386816,-1.4217931363225917,-1.4503893748430536,1
0.8893354918411555,1.0040695112580063,0.995946982542167,1.1232492205160998,0.2523481438463816,0.19786249558576205,-0.07032621972706946,0.35394189331017845,-0.8659617272318001,0.6092443729542223,-0.057218233684568104,1
-1.4721434873239536,-0.995946982542167,-1.0040695112580063,-0.34239887355488235,-0.65741254643899,-1.1933683629974863,0.4101304913158197,-0.6260265842367835,0.29917156653262184,-0.521549483562058,-0.026258874992157313,1
-1.4721434873239536,1.0040695112580063,-1.0040695112580063,1.4449768509219252,1.6899946667664751,-0.49775293370586216,-1.6101031490934372,2.9205260011712695,1.0302355939926513,0.40065133146092785,0.2833347119319506,0
1.4797052366324328,1.0040695112580063,-1.0040695112580063,1.409229336432389,2.1617224320996313,-0.14994521906005007,1.4636620745664923,2.3449889588024186,1.5785336145876734,1.8717812030452146,1.5836277770132037,1
1.4797052366324328,-0.995946982542167,-1.0040695112580063,0.8015215901102745,1.2519617418142592,-0.14994521906005007,0.8732212971402912,-0.9371276882199461,1.647070867162051,1.2679592408277836,1.676505853090436,1
-1.4721434873239536,1.0040695112580063,0.995946982542167,0.694279046641666,0.6566862284176579,1.5890933541690104,-1.2743623148706953,0.6805980524924992,1.3272303551482882,0.6531586974791264,0.37621278800918295,0
1.4797052366324328,1.0040695112580063,-1.0040695112580063,-0.41389390253395464,-0.11829510034395502,-1.1933683629974863,0.6243099890096377,-1.046013074614053,-0.7288872220830446,0.04933673526169516,0.06661920108507505,1
0.8893354918411555,-0.995946982542167,-1.0040695112580063,0.6585315321521299,0.16249523616387576,-0.49775293370586216,-1.0080851015216241,-0.5482513082409929,0.04786830709323671,0.34575842580479776,1.243074831396685,0
0.8893354918411555,1.0040695112580063,0.995946982542167,1.1232492205160998,1.330583036036452,1.5890933541690104,-1.7316644856223609,2.547204676391474,1.966911379175814,1.7400382294705026,1.5217090596283822,0
-1.4721434873239536,-0.995946982542167,0.995946982542167,-0.09216627212812929,-0.17445316764552116,-0.14994521906005007,-1.6274690543118548,-0.09715470746540719,0.7560865836951403,-0.15925630623159925,0.035659842392664266,0
1.4797052366324328,-0.995946982542167,0.995946982542167,1.0875017060265637,0.5892965476557785,1.2412856395231984,0.8732212971402912,-0.9060175778216297,0.6647035802626365,1.8168882973890847,0.7477250923181125,1
-0.2914039977413991,-0.995946982542167,-1.0040695112580063,1.3734818219428528,1.5102888514014634,-0.8455606483516742,-1.3496145708171718,2.2983237932049443,2.6522839049195914,0.6970730220040304,1.3359529074739174,0
-1.4721434873239536,1.0040695112580063,0.995946982542167,0.5512889886835214,0.3871275053701404,0.8934779248773862,1.1684416858533917,1.1161395980689266,-0.888807478089926,0.7300087653977085,1.4597903422435605,1
-0.2914039977413991,-0.995946982542167,-1.0040695112580063,0.8730166190893468,0.5443700938145256,-0.14994521906005007,1.098978064979721,-0.6104715290376254,1.8298368740270585,0.521415723904414,0.2833347119319506,1
1.4797052366324328,1.0040695112580063,-1.0040695112580063,-0.9501066198769968,-1.1179086983118325,-0.8455606483516742,0.9021644725043206,-0.9215726330207878,-1.0944192358130593,-1.0814571212545852,-0.49064925537831916,1
-0.8817737425326764,-0.995946982542167,-1.0040695112580063,-0.9501066198769968,-0.6911073868199298,-0.49775293370586216,1.3594666432559863,-0.7815771362283648,-0.8659617272318001,-1.059499958992133,-1.2027145053037673,1
0.2989657470498782,1.0040695112580063,-1.0040695112580063,-0.8428640764083885,-0.47770673107397843,-0.8455606483516742,-0.695498807590106,-0.47047603224520224,-1.1401107375293111,-0.532528064693284,-0.4596898966859084,0
-0.8817737425326764,1.0040695112580063,0.995946982542167,-1.66505690966772,-1.5447100098037354,1.2412856395231984,1.162653050780586,-1.1393434058090017,-1.1401107375293111,-1.498643204241174,-1.3575112987658213,1
-0.8817737425326764,1.0040695112580063,0.995946982542167,-1.3433292792618945,-1.129140311772146,1.5890933541690104,-1.025451006740042,-1.0149029642157366,-0.9573447306643038,-1.2351572570917493,-1.0479177118417133,0
0.2989657470498782,1.0040695112580063,-1.0040695112580063,-1.700804424157256,-1.6008680771053014,-1.5411760776432986,-0.8228487791918356,-1.0771231850123693,-1.1401107375293111,-1.542557528766078,-1.4813487335354645,0
-1.4721434873239536,-0.995946982542167,-1.0040695112580063,0.6227840176625937,0.37589589190982714,-1.5411760776432986,1.104766700052527,-0.5326962530418348,-0.9344989798061779,0.5543514672980921,1.5217090596283822,1
-0.2914039977413991,-0.995946982542167,-1.0040695112580063,-1.0573491633456054,-0.9494344964071341,1.5890933541690104,-0.1166353003095166,-0.563806363440151,-0.20343495234614842,-0.9826498910735508,-0.8931209183796595,1
-1.4721434873239536,-0.995946982542167,-1.0040695112580063,-1.3075817647723584,-1.38746742135935,-1.5411760776432986,0.4911713823351022,-0.6260265842367835,-0.9573447306643038,-1.070478540123359,-1.1407957879189456,1
0.8893354918411555,1.0040695112580063,0.995946982542167,0.4797939597044491,0.9936346322270548,-0.8455606483516742,-1.7374531206951667,1.3650204812554567,1.5099963620132957,1.0703447804657151,0.6238876575484693,0
1.4797052366324328,1.0040695112580063,-1.0040695112580063,0.5512889886835214,1.2070352879730062,-0.14994521906005007,0.40434185624301383,-0.439365921846886,0.5047833242557551,0.5982657918229962,1.088278037934631,1
-0.8817737425326764,1.0040695112580063,0.995946982542167,1.659461937859142,1.0834875399095607,0.5456702102315741,-0.0008625988533987357,0.9605890460773454,2.0582943826083175,2.2340743803756733,0.5310095814712369,1
-0.2914039977413991,1.0040695112580063,0.995946982542167,-1.20033922130375,-1.1179086983118325,1.2412856395231984,-1.615891784166243,-0.8437973570249973,-0.5004297135017853,-1.103414283517037,-1.0788770705341242,0
0.2989657470498782,1.0040695112580063,0.995946982542167,1.0517541915370274,1.1845720610523798,-0.8455606483516742,-1.5232736230013486,0.21394639651775532,-1.0258819832386816,0.41162991259215387,1.4907497009359714,0
-0.2914039977413991,1.0040695112580063,-1.0040695112580063,-0.37814638804441847,-0.6349493195183636,-0.49775293370586216,1.585223411095416,-0.47047603224520224,-0.2948179557786521,-0.54350664582451,-0.057218233684568104,1
-0.8817737425326764,-0.995946982542167,0.995946982542167,0.7300265611312021,0.4769804130526462,0.8934779248773862,0.7979690411938145,-0.03493448666877469,-1.1401107375293111,1.0044732936783591,-0.4287305379934976,1
-0.2914039977413991,-0.995946982542167,0.995946982542167,-0.6283789894711715,-0.4440118906930387,1.5890933541690104,1.2900030223823156,-0.439365921846886,-0.7974244746574224,-0.3788279288561197,-0.645446048840373,1
-0.2914039977413991,1.0040695112580063,-1.0040695112580063,-0.19940881559673776,-0.06213703304238886,1.2412856395231984,-0.5913033762795998,0.0739508997253322,-1.0944192358130593,-0.1812134684940513,-0.057218233684568104,0
0.8893354918411555,1.0040695112580063,0.995946982542167,-1.5935618806886476,-1.4885519425021692,-0.49775293370586216,-1.0601828171768772,-0.8904625226224716,-0.9801904815224297,-1.4657074608474958,-1.2955925813809996,0
0.8893354918411555,-0.995946982542167,-1.0040695112580063,-1.20033922130375,-1.2077616059943383,1.2412856395231984,-0.1166353003095166,-0.9215726330207878,-0.591812716934289,-0.9387355665486468,-1.0169583531493025,1
-1.4721434873239536,-0.995946982542167,-1.0040695112580063,-0.9143591053874608,-0.6911073868199298,-1.5411760776432986,0.3580327756605667,-0.5326962530418348,-0.6603499695086669,-0.5983995514806402,-0.6144866901479623,1
-0.2914039977413991,-0.995946982542167,-1.0040695112580063,-1.236086735793286,-1.2639196732959046,-0.14994521906005007,1.371043913401598,-0.563806363440151,-0.888807478089926,-1.059499958992133,-1.0479177118417133,1
-1.4721434873239536,1.0040695112580063,-1.0040695112580063,0.8730166190893468,1.53275207832209,-1.5411760776432986,1.7067847476243398,-0.8437973570249973,-0.20343495234614842,0.6970730220040304,0.6858063749332909,1
1.4797052366324328,-0.995946982542167,-1.0040695112580063,0.30105638725676837,-0.14075832726458148,0.5456702102315741,-1.175955518632995,0.7739283836874479,-1.0030362323805557,0.5763086295605442,-0.6144866901479623,0
-1.4721434873239536,1.0040695112580063,-1.0040695112580063,0.5512889886835214,-0.10706348688364178,1.5890933541690104,-1.3901350163268131,-0.09715470746540719,0.025022556235110786,1.1252376861218454,0.8715625270877556,0
-0.2914039977413991,-0.995946982542167,-1.0040695112580063,0.15806632929862374,0.44328557267170654,-1.5411760776432986,-1.2627850447250835,0.789483438886606,-0.9116532289480519,0.0054224107367910725,0.9644406031649879,1
-0.8817737425326764,1.0040695112580063,0.995946982542167,-1.7365519386467922,-1.623331304025928,-1.5411760776432986,-0.5160511203331233,-1.0771231850123693,-1.1172649866711852,-1.575493272159756,-1.4813487335354645,1
0.2989657470498782,1.0040695112580063,-1.0040695112580063,0.8372691045998106,0.9487081783858019,-1.5411760776432986,-0.8112715090462238,2.0494429100184144,1.647070867162051,1.1801305917779754,1.3049935487815065,1
0.2989657470498782,-0.995946982542167,0.995946982542167,1.6952094523486783,1.4765940110205238,0.19786249558576205,0.6995622449561144,1.3028002604588242,0.3448630682488737,0.7409873465289345,1.4288309835511497,1
-1.4721434873239536,1.0040695112580063,0.995946982542167,0.8015215901102745,0.8476236572429828,0.19786249558576205,1.4520848044208805,-0.6415816394359416,-0.36335520835302987,1.0593661993344892,0.09757855977748585,1
1.4797052366324328,-0.995946982542167,0.995946982542167,0.8730166190893468,1.2856565821951988,0.19786249558576205,-0.5102624852603174,1.411685646852931,-0.4775839626436595,0.9386018068910029,0.3142940706243614,0
0.8893354918411555,1.0040695112580063,-1.0040695112580063,-1.3790767937514308,-1.2077616059943383,-0.49775293370586216,-0.012439868999010523,-0.9060175778216297,-0.7288872220830446,-1.3120073250103315,-1.1407957879189456,1
-0.8817737425326764,1.0040695112580063,0.995946982542167,-0.5211364460025631,-0.5338647983755446,0.19786249558576205,-0.3713352435129759,-0.09715470746540719,-1.0258819832386816,-0.32393502319998957,-0.7073647662251946,0
1.4797052366324328,1.0040695112580063,0.995946982542167,-0.020671243149056998,-0.5001699579946048,-0.8455606483516742,1.3826211835472098,0.8050384940857641,0.824623836269518,0.5104371427731881,-0.4596898966859084,1
0.2989657470498782,-0.995946982542167,-1.0040695112580063,-1.3075817647723584,-1.2639196732959046,-0.49775293370586216,1.3884098186200158,-0.8904625226224716,-1.0944192358130593,-1.0814571212545852,-1.0788770705341242,1
1.4797052366324328,-0.995946982542167,0.995946982542167,0.694279046641666,1.2519617418142592,0.19786249558576205,1.7125733826971457,0.8828137700815548,0.3677088191069996,0.9276232257597768,0.22141599454712899,1
0.2989657470498782,1.0040695112580063,0.995946982542167,-1.1645917068142138,-0.9718977233277606,1.5890933541690104,-0.9501987507935653,-0.9215726330207878,-0.4775839626436595,-1.1802643514356193,-1.1407957879189456,0
-0.8817737425326764,1.0040695112580063,0.995946982542167,0.944511648068419,0.4545171861320198,-0.14994521906005007,-1.4190781916908426,0.6028227764967085,-0.020668945481141055,0.7409873465289345,0.500050222778826,0
0.2989657470498782,-0.995946982542167,0.995946982542167,1.3019867929637805,2.0831011378774384,0.5456702102315741,-1.6564122296758843,0.04284078932701594,1.1444643482832808,0.7190301842664825,0.37621278800918295,0
0.8893354918411555,-0.995946982542167,0.995946982542167,0.1938138437881599,-0.10706348688364178,0.5456702102315741,0.554846368135967,0.2450565069160716,0.9616983414182735,0.14814396544272934,0.5619689401636476,1
-0.2914039977413991,1.0040695112580063,0.995946982542167,-0.4496414170234908,-0.7921919079627489,0.19786249558576205,1.5389143305129689,-0.2215951490586722,-1.0030362323805557,-0.7411211061865784,-0.955039635764481,1
-0.8817737425326764,-0.995946982542167,0.995946982542167,0.4797939597044491,0.2523481438463816,-0.14994521906005007,1.6141665864594454,0.40060705890765286,-0.888807478089926,0.027379572999243117,0.9953999618573988,1
0.2989657470498782,1.0040695112580063,0.995946982542167,1.3377343074533168,1.2519617418142592,1.5890933541690104,1.533125695440163,1.8472271924293586,1.098772846567029,1.3777450521400438,2.326652385631063,1
-0.8817737425326764,1.0040695112580063,0.995946982542167,0.694279046641666,0.5892965476557785,0.5456702102315741,1.371043913401598,0.04284078932701594,-0.6375042186505409,0.49945856164196206,0.1594972771623074,1
0.2989657470498782,1.0040695112580063,0.995946982542167,0.694279046641666,1.240730128353946,1.2412856395231984,0.5143259226263258,1.520571033247038,0.16209706138386631,0.5872872106917703,0.2833347119319506,1
1.4797052366324328,1.0040695112580063,-1.0040695112580063,-0.8071165619188523,-0.7697286810421224,0.5456702102315741,0.08596692723868966,-0.0038243762704584386,-0.38620095921115577,-0.9277569854174208,-0.7073647662251946,1
-1.4721434873239536,1.0040695112580063,-1.0040695112580063,1.409229336432389,2.251575339782137,-0.8455606483516742,1.7241506528427575,-1.0771231850123693,2.560900901487088,0.6092443729542223,1.274034190089096,1
-1.4721434873239536,-0.995946982542167,-1.0040695112580063,1.194744249495172,0.27481137076700807,1.2412856395231984,-1.0949146276137125,0.8983688252807129,0.07071405795136262,1.7729739728641805,1.676505853090436,0
-1.4721434873239536,1.0040695112580063,0.995946982542167,-0.8428640764083885,-0.556328025296171,1.5890933541690104,0.5374804629175494,-1.1237883506098436,-0.7517329729411705,-1.015585634467229,-1.109836429226535,0
-1.4721434873239536,-0.995946982542167,0.995946982542167,-1.5935618806886476,-1.4323938752006031,-1.1933683629974863,-1.6274690543118548,-0.9060175778216297,-0.9573447306643038,-1.4108145551913658,-1.3265519400734105,1
0.8893354918411555,1.0040695112580063,-1.0040695112580063,0.4797939597044491,-0.02844219266144916,-0.8455606483516742,-0.36554660844017,-0.7971321914275229,-0.2948179557786521,0.3786941691984758,0.4690908640864153,0
-0.8817737425326764,-0.995946982542167,-1.0040695112580063,1.194744249495172,0.757770749560477,-1.5411760776432986,-0.6260351867164352,-0.5326962530418348,1.37292185686454,0.33477984467357175,0.500050222778826,0
0.2989657470498782,-0.995946982542167,-1.0040695112580063,0.8372691045998106,0.3871275053701404,-0.49775293370586216,1.261059847018286,0.46282727970428533,0.8703153379857699,1.410680795533722,1.0573186792422202,1
1.4797052366324328,1.0040695112580063,-1.0040695112580063,-1.1645917068142138,-1.0842138579308929,0.5456702102315741,-1.4653872722732897,-0.563806363440151,-0.8431159763736742,-1.1253714457794892,-1.0169583531493025,0
-0.2914039977413991,-0.995946982542167,0.995946982542167,0.1938138437881599,0.4545171861320198,-0.49775293370586216,-1.448021367054872,-0.7349119706308904,-0.8659617272318001,-0.10436340057546914,-0.24297438583903283,0
-0.8817737425326764,1.0040695112580063,-1.0040695112580063,-0.6998740184502439,-0.9494344964071341,1.5890933541690104,1.371043913401598,-0.5326962530418348,-0.1805892014880225,-0.31295644206876355,-0.21201502714662204,1
0.2989657470498782,1.0040695112580063,-1.0040695112580063,0.0508237858300153,0.2523481438463816,-0.14994521906005007,-1.1528009783417714,-0.7504670258300485,-0.8202702255155483,-0.2690421175438595,0.43813150539400453,0
0.2989657470498782,-0.995946982542167,-1.0040695112580063,-0.4496414170234908,-0.3316957560899064,1.5890933541690104,-1.3669804760355897,-0.5171411978426766,0.025022556235110786,-0.38980650998734573,-0.6144866901479623,0
0.8893354918411555,1.0040695112580063,-1.0040695112580063,0.7300265611312021,-0.08460025996301532,0.5456702102315741,-0.36554660844017,0.9761441012765035,1.2358473517157846,0.33477984467357175,0.34525342931677216,0
1.4797052366324328,1.0040695112580063,-1.0040695112580063,-0.37814638804441847,-0.10706348688364178,1.2412856395231984,0.3059350600053136,-0.25270525945698846,-0.20343495234614842,-0.6313352948743182,0.12853791846989662,1
-0.2914039977413991,-0.995946982542167,0.995946982542167,-1.1645917068142138,-1.0729822444705797,-0.8455606483516742,-0.8807351299198946,-0.7038018602325741,-1.0715734849549334,-1.048521377860907,-1.1407957879189456,0
0.2989657470498782,1.0040695112580063,-1.0040695112580063,0.1938138437881599,0.6679178418779712,0.19786249558576205,0.0512351168018543,0.21394639651775532,1.37292185686454,0.0712938975241472,-0.026258874992157313,1
1.4797052366324328,1.0040695112580063,-1.0040695112580063,-0.6641265039607077,-0.556328025296171,-0.8455606483516742,1.318946197746345,0.16728123092028097,0.23063431395824407,-0.7081853627929003,-0.6144866901479623,1
-0.8817737425326764,-0.995946982542167,0.995946982542167,0.4082989307253768,0.5219068668938992,1.2412856395231984,1.2726371171638977,0.5872677212975503,-0.36335520835302987,0.04933673526169516,-0.08817759237697889,1
0.8893354918411555,1.0040695112580063,-1.0040695112580063,0.9087641335788829,0.3983591188304536,1.2412856395231984,1.0353030791788562,0.26061156211522973,0.13925131052574038,0.0054224107367910725,1.5526684183207928,1
0.8893354918411555,1.0040695112580063,-1.0040695112580063,-0.41389390253395464,-0.5001699579946048,1.5890933541690104,-0.3250261629305288,-0.5171411978426766,-0.43189246092740763,-0.46665657790592785,-0.026258874992157313,0
-1.4721434873239536,1.0040695112580063,0.995946982542167,1.158996735005636,0.19619007654481546,1.2412856395231984,-1.0312396418128478,0.08950595492449032,1.2815388534320364,0.8946874823660989,1.986099440014544,0
-0.8817737425326764,1.0040695112580063,-1.0040695112580063,-0.985854134366533,-0.9494344964071341,1.2412856395231984,-0.5044738501875115,-0.439365921846886,-0.9344989798061779,-0.6752496193992222,-1.0479177118417133,0
-0.2914039977413991,1.0040695112580063,-1.0040695112580063,0.37255141623584065,0.757770749560477,-1.1933683629974863,-1.1180691679049362,0.3694969485093366,-1.1172649866711852,0.5543514672980921,0.2523753532395398,1
1.4797052366324328,1.0040695112580063,-1.0040695112580063,-1.4148243082409668,-1.2077616059943383,-0.14994521906005007,-1.2280532342882482,-0.6571366946350997,-0.8202702255155483,-1.3010287438791055,-1.0479177118417133,0
1.4797052366324328,1.0040695112580063,-1.0040695112580063,1.5879669088800696,0.8026972034017299,1.5890933541690104,-1.4364440969092602,2.656090062785581,-1.1401107375293111,1.7180810672080504,0.6238876575484693,0
0.8893354918411555,-0.995946982542167,0.995946982542167,0.6227840176625937,0.7914655899414167,-1.1933683629974863,-0.8923124000655063,-0.5793614186393091,-0.08920619805551881,0.41162991259215387,1.3049935487815065,1
-1.4721434873239536,1.0040695112580063,-1.0040695112580063,-1.0216016488560693,-0.7248022272008695,-1.1933683629974863,-0.2150420965472168,-1.0149029642157366,-0.9116532289480519,-1.1802643514356193,-0.6764054075327839,1
-0.2914039977413991,1.0040695112580063,0.995946982542167,0.8372691045998106,1.4765940110205238,-0.49775293370586216,-1.297516855161919,2.25165862760747,0.0021768053769848665,0.24695119562376355,0.06661920108507505,0
1.4797052366324328,1.0040695112580063,-1.0040695112580063,0.44404644521491293,0.5668333207351521,0.19786249558576205,1.0063599038148268,1.271690150060508,1.5556878637295475,0.11520822204905129,0.2523753532395398,1
-0.2914039977413991,1.0040695112580063,-1.0040695112580063,-0.6998740184502439,-0.5226331849152314,-0.14994521906005007,-1.0428169119584596,-0.08159965226624907,0.20778856310011815,-0.5654638080869621,-0.4596898966859084,0
-1.4721434873239536,1.0040695112580063,0.995946982542167,-0.41389390253395464,-0.10706348688364178,1.5890933541690104,1.2205394015086448,-0.2682603146561466,-0.317663706636778,-0.5105709024308319,0.09757855977748585,1
1.4797052366324328,-0.995946982542167,0.995946982542167,1.7309569668382143,1.2182669014333194,-1.1933683629974863,1.5041825200761336,0.058395844526174065,-1.0944192358130593,2.5085389086563237,0.12853791846989662,1
0.8893354918411555,-0.995946982542167,0.995946982542167,1.6952094523486783,1.6450682129252223,-1.1933683629974863,-1.3148827603803366,0.5717126660983922,0.11640555966761447,2.4865817463938718,1.5526684183207928,1
-0.8817737425326764,1.0040695112580063,-1.0040695112580063,0.7657740756207383,1.0834875399095607,-0.8455606483516742,-0.02401713914462231,0.21394639651775532,-0.8202702255155483,0.7190301842664825,0.2523753532395398,1
0.8893354918411555,1.0040695112580063,0.995946982542167,-1.5935618806886476,-1.4548571021212295,-0.8455606483516742,-0.24398527191124625,-0.9526827434191042,-0.9116532289480519,-1.4217931363225917,-1.4503893748430536,1
